person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_term,credit_score,monthly_expenses,co_applicant_income,employment_type,existing_loans,debt_to_income_ratio
27,125000,RENT,8.0,EDUCATION,D,7500,,0,0.06,N,5,24,661,77053,0,Unemployed,0,0.06
29,57996,MORTGAGE,6.0,EDUCATION,C,20475,12.72,0,0.35,N,10,36,608,30069,0,Self-Employed,1,0.44
32,155000,RENT,3.0,PERSONAL,C,7500,11.59,0,0.05,Y,5,48,722,72777,52869,Salaried,0,0.05
31,160000,RENT,1.0,HOMEIMPROVEMENT,C,7500,11.28,0,0.05,N,7,36,646,99871,0,Freelancer,1,0.08
29,58000,MORTGAGE,9.0,EDUCATION,B,15900,,0,0.27,N,6,36,683,23258,0,Freelancer,5,0.71
35,160000,RENT,3.0,MEDICAL,A,7500,8.0,0,0.05,N,8,36,648,62374,0,Self-Employed,2,0.11
31,58000,MORTGAGE,15.0,VENTURE,A,8875,,0,0.15,N,6,12,631,31596,0,Salaried,0,0.15
29,165000,RENT,2.0,EDUCATION,B,7500,10.62,0,0.05,N,7,48,585,67490,131723,Salaried,3,0.14
33,58000,MORTGAGE,2.0,VENTURE,B,15000,9.91,0,0.26,N,9,48,696,27301,0,Freelancer,5,0.69
31,58000,OWN,6.0,PERSONAL,B,6200,10.65,0,0.11,N,6,12,510,27951,27451,Freelancer,3,0.37
27,85000,RENT,1.0,DEBTCONSOLIDATION,A,7525,,0,0.09,N,8,36,744,32470,0,Salaried,4,0.32
35,40000,RENT,2.0,MEDICAL,C,7550,13.92,0,0.19,N,9,36,731,12986,0,Freelancer,3,0.56
27,52000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,3000,15.96,1,0.06,Y,6,24,634,31546,0,Freelancer,5,0.54
35,58000,MORTGAGE,8.0,MEDICAL,C,6000,12.99,0,0.1,Y,8,24,759,35579,19653,Unemployed,5,0.53
28,18000,RENT,9.0,HOMEIMPROVEMENT,A,7600,8.49,1,0.42,N,9,60,783,9708,0,Salaried,3,1.26
27,28000,RENT,1.0,DEBTCONSOLIDATION,B,7600,10.99,0,0.27,N,7,24,666,10064,0,Unemployed,1,0.45
30,58000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,5350,9.99,0,0.09,N,9,48,700,28448,34598,Salaried,2,0.26
34,58000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.07,N,8,12,686,21527,23430,Self-Employed,1,0.16
28,58000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,6700,9.99,0,0.12,N,5,36,755,37845,0,Unemployed,2,0.29
35,33000,RENT,2.0,VENTURE,C,7600,15.27,0,0.23,N,6,60,610,19104,0,Self-Employed,1,0.38
27,33000,RENT,2.0,MEDICAL,A,7600,8.0,0,0.23,N,10,24,668,10314,0,Unemployed,2,0.53
27,58000,MORTGAGE,7.0,VENTURE,B,2800,11.99,0,0.05,N,8,60,725,17438,0,Self-Employed,5,0.48
30,44208,RENT,1.0,MEDICAL,A,7600,7.74,0,0.17,N,8,12,720,30658,15490,Self-Employed,1,0.29
30,58000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,3000,5.42,0,0.05,N,9,12,677,18324,0,Self-Employed,2,0.22
27,45000,RENT,10.0,MEDICAL,D,7600,14.59,1,0.17,Y,8,60,749,29085,0,Self-Employed,1,0.28
27,51996,RENT,7.0,HOMEIMPROVEMENT,C,7600,14.17,0,0.15,N,8,60,691,35478,0,Freelancer,4,0.53
30,61000,RENT,4.0,HOMEIMPROVEMENT,C,7600,,0,0.12,Y,6,60,685,25817,0,Salaried,4,0.45
28,58000,MORTGAGE,8.0,VENTURE,A,9600,7.49,0,0.17,N,7,36,714,29931,34561,Freelancer,3,0.42
29,33000,RENT,4.0,HOMEIMPROVEMENT,E,7650,19.29,1,0.23,Y,6,48,676,18445,0,Self-Employed,0,0.23
30,58000,OWN,7.0,PERSONAL,A,6000,5.79,0,0.1,N,5,24,682,29473,0,Salaried,0,0.1
31,58000,OWN,15.0,MEDICAL,C,14500,13.06,0,0.25,N,7,24,640,22353,0,Unemployed,1,0.34
28,58000,MORTGAGE,0.0,VENTURE,C,12500,13.43,0,0.22,N,8,24,826,30884,16133,Freelancer,4,0.56
31,58000,MORTGAGE,0.0,EDUCATION,A,3625,6.17,0,0.06,N,5,60,656,23401,0,Self-Employed,5,0.49
28,30000,RENT,2.0,MEDICAL,B,7700,12.42,0,0.26,N,8,60,716,10980,0,Salaried,5,1.09
30,58000,MORTGAGE,2.0,MEDICAL,A,13200,,0,0.23,N,10,60,775,29128,0,Unemployed,0,0.23
27,58000,MORTGAGE,11.0,MEDICAL,B,3250,11.86,0,0.06,N,8,36,612,26030,0,Self-Employed,4,0.4
34,58000,OWN,8.0,MEDICAL,A,3000,6.76,0,0.05,N,10,36,710,18035,0,Freelancer,1,0.14
28,58000,MORTGAGE,12.0,EDUCATION,A,3000,,0,0.05,N,8,36,681,39432,0,Freelancer,4,0.4
30,58000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,9000,13.23,0,0.16,N,6,36,769,18317,0,Unemployed,2,0.33
27,58000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.21,N,8,12,634,38348,0,Self-Employed,5,0.64
30,48000,RENT,0.0,PERSONAL,A,7725,8.94,0,0.16,N,5,36,642,18042,0,Salaried,5,0.68
29,56200,RENT,0.0,EDUCATION,E,7725,13.75,1,0.14,N,6,36,677,20049,0,Unemployed,3,0.4
30,58000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4000,11.12,0,0.07,N,6,36,655,19004,0,Salaried,5,0.5
27,58000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,6500,13.98,0,0.11,Y,8,24,657,27276,0,Unemployed,3,0.37
29,24000,RENT,,VENTURE,C,7750,13.85,1,0.32,N,8,24,781,12833,0,Unemployed,1,0.53
28,58000,MORTGAGE,3.0,VENTURE,A,4000,7.14,0,0.07,N,9,24,686,38366,0,Unemployed,4,0.41
29,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,1800,6.76,0,0.03,N,8,48,640,35582,0,Salaried,4,0.38
29,26400,RENT,5.0,MEDICAL,C,7750,14.27,1,0.29,N,7,12,660,9605,0,Unemployed,5,1.24
34,26400,RENT,0.0,DEBTCONSOLIDATION,C,7750,12.87,0,0.29,Y,5,60,700,9691,16672,Freelancer,3,0.86
27,29000,RENT,3.0,MEDICAL,B,7750,11.86,0,0.27,N,5,36,696,8794,0,Freelancer,3,0.78
32,58000,OWN,3.0,VENTURE,C,8000,13.85,0,0.14,N,10,24,651,33357,0,Salaried,2,0.31
30,30000,RENT,0.0,VENTURE,D,7750,13.87,1,0.26,Y,9,12,598,9209,12357,Freelancer,1,0.42
28,32000,RENT,2.0,MEDICAL,C,7750,14.22,0,0.24,Y,5,36,677,11373,0,Unemployed,1,0.4
29,58000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,14000,7.51,0,0.24,N,7,48,676,32121,0,Self-Employed,1,0.33
31,41558,RENT,3.0,EDUCATION,E,7750,16.45,0,0.19,N,7,60,647,14965,0,Freelancer,0,0.19
27,58000,OWN,4.0,EDUCATION,B,4000,11.14,0,0.07,N,10,36,743,20954,0,Unemployed,5,0.5
27,58000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1500,,0,0.03,N,9,60,708,22828,31796,Unemployed,3,0.28
29,28000,RENT,8.0,PERSONAL,B,7800,8.88,0,0.28,N,7,36,686,12714,0,Unemployed,0,0.28
28,30100,RENT,0.0,PERSONAL,C,7800,14.35,0,0.26,N,10,48,661,9124,0,Freelancer,4,0.92
31,58000,OWN,7.0,VENTURE,C,14000,12.87,0,0.24,N,9,12,766,34708,40900,Freelancer,1,0.33
29,58000,OTHER,0.0,HOMEIMPROVEMENT,B,14000,11.83,0,0.24,N,8,60,622,35352,0,Salaried,4,0.59
28,58000,MORTGAGE,11.0,VENTURE,A,10000,9.32,0,0.17,N,10,60,655,25908,0,Salaried,3,0.43
31,58000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,6000,9.32,0,0.1,N,5,12,657,35916,0,Self-Employed,4,0.45
29,40320,RENT,6.0,MEDICAL,B,7800,8.88,0,0.19,N,10,60,694,16688,0,Freelancer,3,0.57
27,41004,RENT,11.0,MEDICAL,B,7800,11.14,0,0.19,N,7,24,713,28468,0,Self-Employed,1,0.31
29,52044,MORTGAGE,12.0,EDUCATION,A,8875,7.9,1,0.17,N,7,12,613,23893,0,Freelancer,3,0.46
27,58075,MORTGAGE,6.0,MEDICAL,A,4000,5.99,0,0.07,N,6,48,645,32959,0,Freelancer,4,0.41
28,58200,MORTGAGE,8.0,PERSONAL,B,4500,11.12,0,0.08,N,7,36,702,24966,0,Salaried,1,0.16
34,54000,RENT,2.0,VENTURE,D,7800,14.84,1,0.14,N,6,36,646,25937,0,Self-Employed,5,0.61
30,58239,MORTGAGE,3.0,VENTURE,A,10500,6.62,0,0.18,N,5,12,659,32499,0,Freelancer,0,0.18
28,70000,RENT,1.0,DEBTCONSOLIDATION,A,7800,7.9,0,0.11,N,8,24,688,30730,0,Salaried,2,0.25
29,72000,RENT,4.0,DEBTCONSOLIDATION,C,7800,,0,0.11,Y,8,48,631,40509,0,Freelancer,2,0.25
32,93158,RENT,16.0,HOMEIMPROVEMENT,D,7800,16.29,0,0.08,N,6,36,693,33388,54058,Unemployed,0,0.08
30,52500,MORTGAGE,14.0,EDUCATION,A,10000,9.63,1,0.19,N,8,36,710,25908,0,Freelancer,0,0.19
35,58570,MORTGAGE,8.0,HOMEIMPROVEMENT,A,11000,7.88,0,0.19,N,9,24,681,23963,35644,Self-Employed,4,0.53
28,47000,RENT,9.0,MEDICAL,B,7875,,0,0.17,N,10,60,751,31396,0,Salaried,0,0.17
27,52600,MORTGAGE,2.0,PERSONAL,D,21600,17.27,1,0.41,N,9,12,716,33131,17913,Self-Employed,3,0.7
28,58600,OTHER,1.0,HOMEIMPROVEMENT,A,4550,8.0,0,0.08,N,8,24,677,29005,0,Unemployed,2,0.25
31,36572,RENT,,MEDICAL,A,7900,,0,0.22,N,7,24,663,17609,0,Salaried,5,0.9
27,37000,RENT,4.0,EDUCATION,B,7900,11.11,0,0.21,N,7,24,767,23443,0,Freelancer,5,0.89
29,58656,OWN,0.0,EDUCATION,B,8000,11.14,0,0.14,N,6,24,646,33796,0,Freelancer,2,0.31
28,24000,RENT,,MEDICAL,D,7950,15.99,1,0.33,N,5,60,666,13759,0,Freelancer,2,0.75
28,35000,RENT,3.0,DEBTCONSOLIDATION,D,7950,15.62,1,0.23,N,10,48,659,18175,0,Freelancer,3,0.66
35,58788,MORTGAGE,8.0,DEBTCONSOLIDATION,B,2200,11.99,0,0.04,N,6,24,699,37914,23453,Unemployed,2,0.21
29,58800,MORTGAGE,,VENTURE,B,11400,10.99,0,0.19,N,9,24,792,22097,0,Salaried,2,0.36
31,13000,RENT,0.0,VENTURE,C,8000,12.84,1,0.62,N,10,12,692,8381,4461,Unemployed,2,1.38
27,13500,RENT,2.0,MEDICAL,B,8000,12.18,1,0.59,N,5,36,663,6862,0,Freelancer,1,0.96
32,58800,OWN,16.0,PERSONAL,C,7000,13.99,0,0.12,N,7,60,689,32253,0,Unemployed,2,0.29
27,18000,RENT,3.0,EDUCATION,B,8000,10.75,1,0.44,N,10,24,614,12329,11103,Unemployed,1,0.72
29,58800,MORTGAGE,13.0,VENTURE,B,16000,9.88,0,0.27,N,6,48,670,27624,0,Salaried,5,0.7
28,58800,MORTGAGE,11.0,VENTURE,A,5500,6.76,0,0.09,N,9,48,765,33352,0,Salaried,1,0.18
27,58800,MORTGAGE,0.0,EDUCATION,C,9800,13.22,0,0.17,Y,9,48,713,29920,0,Freelancer,4,0.51
27,18000,RENT,0.0,PERSONAL,B,8000,10.25,1,0.44,N,10,12,741,12107,6178,Self-Employed,5,1.83
28,58868,MORTGAGE,12.0,MEDICAL,C,8400,13.57,0,0.14,Y,9,48,730,29143,0,Freelancer,2,0.31
33,19200,RENT,0.0,MEDICAL,A,8000,7.66,1,0.42,N,6,12,644,7727,9801,Unemployed,4,1.46
28,20000,RENT,4.0,MEDICAL,B,8000,12.42,1,0.4,N,8,60,775,9861,12434,Self-Employed,0,0.4
34,59000,OWN,18.0,EDUCATION,A,5500,7.9,0,0.09,N,8,48,591,39335,0,Unemployed,3,0.35
33,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500,9.91,0,0.09,N,9,36,696,29516,0,Salaried,2,0.26
27,20000,RENT,0.0,PERSONAL,B,8000,11.89,1,0.4,N,10,24,577,7169,0,Unemployed,4,1.4
32,20400,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.49,1,0.39,N,6,60,594,10539,0,Self-Employed,4,1.37
29,21000,RENT,2.0,EDUCATION,B,8000,11.71,1,0.38,N,7,36,726,9555,5653,Freelancer,0,0.38
35,21340,RENT,0.0,MEDICAL,B,8000,11.14,1,0.37,N,6,60,645,11948,0,Self-Employed,4,1.31
27,21600,RENT,2.0,MEDICAL,B,8000,10.59,1,0.37,N,5,48,742,8565,0,Freelancer,0,0.37
28,59000,OWN,12.0,MEDICAL,A,10000,7.49,0,0.17,N,6,60,571,25306,0,Salaried,4,0.51
29,59000,MORTGAGE,7.0,VENTURE,A,10000,7.49,0,0.17,N,7,60,675,29891,0,Self-Employed,0,0.17
31,59000,MORTGAGE,13.0,MEDICAL,B,14000,,0,0.24,N,6,60,619,20491,46370,Self-Employed,0,0.24
27,59000,MORTGAGE,11.0,MEDICAL,A,4000,5.79,0,0.07,N,6,12,663,22667,0,Salaried,4,0.41
29,22000,RENT,0.0,EDUCATION,B,8000,,1,0.36,N,7,36,757,13651,16851,Unemployed,5,1.5
28,59000,MORTGAGE,2.0,VENTURE,B,14000,10.36,0,0.24,N,5,48,769,39865,0,Salaried,5,0.66
27,24000,RENT,,EDUCATION,C,8000,12.99,1,0.33,Y,6,24,705,16507,6255,Self-Employed,2,0.75
29,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,6.91,0,0.17,N,5,48,600,39819,0,Salaried,3,0.42
30,59000,MORTGAGE,0.0,MEDICAL,A,10000,7.51,0,0.17,N,8,48,619,39931,0,Self-Employed,0,0.17
27,59000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,16000,13.98,0,0.27,N,10,12,688,37077,0,Salaried,0,0.27
27,24000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.29,1,0.33,N,7,12,639,14261,0,Self-Employed,4,1.17
28,53000,MORTGAGE,12.0,EDUCATION,A,5000,7.14,1,0.09,N,10,60,712,20814,0,Self-Employed,3,0.38
27,24000,RENT,3.0,PERSONAL,B,8000,,1,0.33,N,8,48,763,11440,19109,Freelancer,0,0.33
33,24000,RENT,1.0,VENTURE,B,8000,11.12,1,0.33,N,9,36,630,11020,0,Salaried,2,0.75
35,24996,RENT,6.0,MEDICAL,A,8000,7.51,1,0.32,N,7,12,635,14801,0,Unemployed,4,1.12
27,59000,MORTGAGE,3.0,MEDICAL,B,6000,11.83,0,0.1,N,5,12,620,28919,0,Unemployed,5,0.53
31,59000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13000,11.14,0,0.22,N,7,36,667,26200,28893,Self-Employed,4,0.56
33,25000,RENT,18.0,EDUCATION,D,8000,,1,0.32,N,8,12,682,15640,0,Unemployed,3,0.92
28,25000,RENT,5.0,MEDICAL,A,8000,6.91,1,0.32,N,6,36,681,14999,13551,Self-Employed,0,0.32
27,25000,RENT,4.0,PERSONAL,D,8000,14.84,1,0.32,Y,7,24,724,11188,0,Self-Employed,1,0.52
27,59004,OWN,8.0,MEDICAL,B,24250,11.49,0,0.41,N,9,36,699,27597,0,Self-Employed,5,0.83
35,26000,RENT,3.0,PERSONAL,A,8000,7.9,1,0.31,N,10,24,677,17089,0,Unemployed,2,0.69
27,59068,MORTGAGE,11.0,VENTURE,C,13500,13.22,0,0.23,Y,9,60,682,35031,0,Unemployed,0,0.23
28,26000,RENT,7.0,VENTURE,B,8000,11.36,1,0.31,N,5,60,684,14975,0,Self-Employed,2,0.69
27,59147,MORTGAGE,11.0,MEDICAL,B,7000,11.26,0,0.12,N,5,12,677,34582,0,Unemployed,0,0.12
28,59160,MORTGAGE,2.0,EDUCATION,B,23500,,0,0.4,N,10,36,646,20168,0,Self-Employed,1,0.48
35,59196,MORTGAGE,0.0,EDUCATION,A,5000,8.0,0,0.08,N,5,12,619,31101,0,Salaried,3,0.34
27,26400,RENT,0.0,PERSONAL,B,8000,10.59,1,0.3,N,7,36,687,10992,0,Self-Employed,3,0.87
35,26400,RENT,4.0,PERSONAL,B,8000,,0,0.3,N,8,12,655,8815,0,Salaried,3,0.87
32,26400,RENT,0.0,EDUCATION,A,8000,7.51,0,0.3,N,10,60,706,15640,0,Unemployed,0,0.3
30,27996,RENT,5.0,PERSONAL,B,8000,10.99,0,0.29,N,8,60,683,11806,0,Salaried,0,0.29
33,59450,MORTGAGE,1.0,EDUCATION,B,3000,10.38,0,0.05,N,6,12,680,25208,0,Unemployed,2,0.22
30,59500,MORTGAGE,15.0,HOMEIMPROVEMENT,A,15000,6.54,0,0.25,N,8,36,729,33078,45354,Self-Employed,3,0.5
33,59500,MORTGAGE,6.0,VENTURE,A,11000,,0,0.18,N,8,48,609,33707,0,Unemployed,1,0.27
32,59506,OWN,13.0,VENTURE,D,8000,16.07,0,0.13,N,7,36,768,29135,37471,Unemployed,5,0.55
28,59520,MORTGAGE,9.0,PERSONAL,A,5000,8.59,0,0.08,N,7,12,570,31104,0,Freelancer,0,0.08
28,59700,MORTGAGE,12.0,HOMEIMPROVEMENT,B,6000,10.99,0,0.1,N,5,36,752,38181,0,Freelancer,0,0.1
28,59904,MORTGAGE,12.0,MEDICAL,C,3000,12.53,0,0.05,Y,10,24,690,20537,46117,Unemployed,0,0.05
30,28800,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.73,0,0.28,N,10,36,653,9392,0,Salaried,0,0.28
30,28800,RENT,1.0,MEDICAL,C,8000,13.22,0,0.28,N,9,60,606,16199,0,Unemployed,0,0.28
32,29962,RENT,4.0,MEDICAL,B,8000,12.53,0,0.27,N,7,60,650,16225,20133,Freelancer,3,0.77
28,60000,MORTGAGE,12.0,MEDICAL,C,14400,13.49,0,0.24,N,7,24,671,22462,0,Unemployed,2,0.41
31,60000,MORTGAGE,5.0,MEDICAL,A,7200,6.03,0,0.12,N,8,36,689,30525,0,Unemployed,2,0.29
28,30000,RENT,4.0,MEDICAL,A,8000,,0,0.27,N,8,48,752,17948,0,Self-Employed,2,0.6
35,30000,RENT,3.0,EDUCATION,B,8000,,0,0.27,N,6,36,683,17780,0,Self-Employed,5,1.1
35,60000,MORTGAGE,12.0,MEDICAL,C,16000,15.96,0,0.27,Y,5,60,695,32297,0,Self-Employed,0,0.27
29,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,13.49,0,0.1,Y,8,60,697,21130,0,Salaried,2,0.27
28,60000,OWN,12.0,VENTURE,C,15000,15.96,0,0.25,Y,9,12,663,25296,0,Salaried,1,0.33
35,30000,RENT,0.0,DEBTCONSOLIDATION,G,8000,20.52,1,0.27,N,7,60,670,13869,0,Salaried,3,0.77
32,30000,RENT,0.0,VENTURE,A,8000,7.74,0,0.27,N,9,12,674,18459,0,Salaried,5,1.1
30,30000,RENT,2.0,PERSONAL,C,8000,13.22,0,0.27,Y,9,60,711,15525,0,Salaried,3,0.77
30,60000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,4200,,0,0.07,N,5,60,634,35596,0,Salaried,4,0.4
33,60000,OWN,7.0,EDUCATION,A,12000,6.62,0,0.2,N,10,48,654,40164,0,Salaried,3,0.45
28,60000,OWN,1.0,HOMEIMPROVEMENT,C,5000,14.27,0,0.08,Y,5,12,697,32974,0,Salaried,3,0.33
28,30996,RENT,0.0,DEBTCONSOLIDATION,A,8000,7.29,0,0.26,N,10,12,626,12239,17922,Self-Employed,3,0.74
27,32000,RENT,6.0,MEDICAL,B,8000,9.91,0,0.25,N,7,60,685,11386,16568,Unemployed,5,1.03
27,54000,MORTGAGE,6.0,VENTURE,C,10000,14.27,1,0.19,N,10,12,652,16211,0,Unemployed,5,0.65
33,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3500,7.9,0,0.06,N,9,60,705,22215,0,Freelancer,5,0.48
34,32000,RENT,6.0,EDUCATION,D,8000,17.27,0,0.25,Y,10,60,748,13045,24229,Self-Employed,0,0.25
35,60000,MORTGAGE,3.0,EDUCATION,B,19600,9.91,0,0.33,N,5,36,652,24474,0,Self-Employed,0,0.33
30,60000,OWN,3.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.35,N,5,12,717,34009,0,Freelancer,2,0.52
28,33000,RENT,12.0,DEBTCONSOLIDATION,C,8000,14.65,1,0.24,Y,9,24,690,11883,0,Unemployed,3,0.7
30,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,2500,12.69,0,0.04,N,7,12,660,28450,47905,Unemployed,1,0.12
34,34000,RENT,0.0,PERSONAL,A,8000,7.9,0,0.24,N,7,12,680,10266,0,Freelancer,2,0.53
27,60000,MORTGAGE,,DEBTCONSOLIDATION,B,4000,9.91,0,0.07,N,7,48,744,24267,0,Salaried,0,0.07
29,60000,MORTGAGE,,HOMEIMPROVEMENT,C,14125,13.49,0,0.24,N,6,24,671,18985,34554,Self-Employed,2,0.4
33,34000,RENT,6.0,DEBTCONSOLIDATION,B,8000,9.99,0,0.24,N,5,24,745,19850,18651,Self-Employed,3,0.68
28,60000,MORTGAGE,13.0,VENTURE,A,8650,8.9,0,0.14,N,10,48,674,26503,47799,Salaried,0,0.14
32,29000,RENT,0.0,EDUCATION,D,8000,18.25,1,0.28,N,6,48,609,14269,11286,Salaried,4,0.97
29,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,1500,6.03,0,0.03,N,9,12,672,36274,0,Freelancer,3,0.28
27,35000,RENT,3.0,MEDICAL,C,8000,14.79,0,0.23,Y,9,36,605,22580,0,Freelancer,5,0.94
34,35000,RENT,9.0,DEBTCONSOLIDATION,A,8000,,0,0.23,N,10,48,664,17733,0,Salaried,3,0.66
31,60000,MORTGAGE,5.0,PERSONAL,A,17000,8.9,0,0.28,N,8,24,662,33594,0,Salaried,0,0.28
34,35000,RENT,1.0,PERSONAL,A,8000,6.17,0,0.23,N,9,24,770,20803,0,Unemployed,2,0.51
32,60000,MORTGAGE,16.0,MEDICAL,A,6000,6.62,0,0.1,N,7,12,760,24847,25055,Freelancer,0,0.1
31,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,9000,12.69,0,0.15,N,8,36,684,34974,0,Self-Employed,1,0.23
28,29000,RENT,1.0,MEDICAL,C,8000,13.11,1,0.28,Y,9,60,740,16282,0,Salaried,0,0.28
27,35000,RENT,1.0,MEDICAL,B,8000,12.21,0,0.23,N,6,48,660,16702,0,Freelancer,2,0.51
28,60000,MORTGAGE,8.0,MEDICAL,B,20000,11.71,0,0.33,N,5,48,608,26178,0,Salaried,1,0.42
30,60000,MORTGAGE,10.0,PERSONAL,B,16000,11.71,0,0.27,N,8,12,706,41367,0,Unemployed,1,0.35
29,60000,MORTGAGE,0.0,PERSONAL,A,5000,6.03,0,0.08,N,10,36,698,41671,14602,Salaried,2,0.25
28,60000,MORTGAGE,12.0,EDUCATION,A,13000,8.9,0,0.22,N,10,24,633,34682,0,Freelancer,2,0.38
31,35142,RENT,,VENTURE,B,8000,11.11,0,0.23,N,6,24,635,15942,7586,Unemployed,2,0.51
29,30000,RENT,5.0,HOMEIMPROVEMENT,B,8000,12.69,1,0.27,N,6,60,726,18018,0,Salaried,0,0.27
31,36000,RENT,4.0,MEDICAL,B,8000,10.65,0,0.22,N,6,24,595,20581,8746,Self-Employed,0,0.22
30,60000,MORTGAGE,14.0,VENTURE,A,8000,7.51,0,0.13,N,10,48,707,31079,0,Unemployed,0,0.13
28,60000,MORTGAGE,0.0,PERSONAL,A,4000,7.9,0,0.07,N,8,60,664,21164,0,Salaried,0,0.07
30,60000,MORTGAGE,2.0,PERSONAL,B,10000,12.69,0,0.17,N,5,36,707,40718,26235,Self-Employed,2,0.33
35,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,6.03,0,0.07,N,7,60,729,23586,0,Unemployed,0,0.07
31,36000,RENT,3.0,PERSONAL,A,8000,8.49,0,0.22,N,8,36,636,16462,24103,Salaried,2,0.5
29,60000,MORTGAGE,1.0,PERSONAL,B,5600,12.42,0,0.09,N,10,24,622,26217,45229,Unemployed,0,0.09
29,36000,RENT,0.0,VENTURE,A,8000,,0,0.22,N,7,12,753,13014,0,Freelancer,1,0.36
30,36000,RENT,3.0,PERSONAL,B,8000,11.36,0,0.22,N,8,60,677,11152,0,Unemployed,5,0.92
27,36000,RENT,0.0,DEBTCONSOLIDATION,C,8000,13.92,0,0.22,Y,9,60,696,24189,20829,Self-Employed,3,0.64
35,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,9000,12.42,0,0.15,N,7,48,725,35747,29481,Salaried,4,0.48
28,36000,RENT,0.0,MEDICAL,C,8000,12.84,0,0.22,N,6,48,631,11098,0,Self-Employed,5,0.92
31,36996,RENT,5.0,PERSONAL,A,8000,7.49,0,0.22,N,6,36,725,21276,21364,Unemployed,2,0.49
27,37000,RENT,3.0,EDUCATION,C,8000,13.49,0,0.22,Y,10,12,712,13019,0,Unemployed,0,0.22
27,31000,RENT,4.0,DEBTCONSOLIDATION,A,8000,7.66,1,0.26,N,8,48,753,18277,8416,Unemployed,4,0.9
28,60000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,20000,7.9,0,0.33,N,7,48,752,30124,17088,Salaried,4,0.67
32,37050,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.0,0,0.22,N,6,24,683,25606,0,Self-Employed,3,0.62
33,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,32000,15.23,1,0.59,N,7,24,717,25538,0,Self-Employed,3,0.87
35,37440,RENT,2.0,MEDICAL,B,8000,10.99,0,0.21,N,9,48,682,22448,0,Salaried,0,0.21
30,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,7.49,0,0.12,N,8,36,687,18991,31564,Unemployed,0,0.12
31,37681,RENT,16.0,DEBTCONSOLIDATION,B,8000,10.99,0,0.21,N,7,12,623,25405,0,Freelancer,5,0.88
29,60000,MORTGAGE,14.0,PERSONAL,A,20000,6.99,0,0.33,N,7,48,668,31499,40669,Self-Employed,1,0.42
29,60000,OWN,1.0,PERSONAL,B,10000,10.99,0,0.17,N,10,36,590,25541,16913,Freelancer,0,0.17
28,60000,OWN,12.0,EDUCATION,D,7000,15.99,0,0.12,N,7,36,673,21045,0,Freelancer,5,0.53
35,32000,RENT,19.0,HOMEIMPROVEMENT,A,8000,5.99,1,0.25,N,9,48,746,17802,0,Self-Employed,0,0.25
31,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1500,12.99,0,0.03,N,10,36,718,35911,46736,Salaried,2,0.19
31,60000,MORTGAGE,0.0,VENTURE,B,7800,10.59,0,0.13,N,10,60,685,20048,0,Unemployed,0,0.13
35,38000,RENT,3.0,PERSONAL,B,8000,,0,0.21,N,6,36,669,13902,0,Salaried,3,0.61
28,32376,RENT,2.0,DEBTCONSOLIDATION,F,8000,,1,0.25,Y,7,48,652,14704,0,Freelancer,4,0.86
34,38500,RENT,0.0,DEBTCONSOLIDATION,C,8000,,0,0.21,Y,9,36,634,24667,0,Freelancer,5,0.86
